,text_raw,text_clean
739,"It was hard work, although he was so big; but by and by they were drawn out of the current, and then Dorothy took the Tin Woodmans long pole and helped push the raft to the land.",it be hard work although he be so big but by and by they be draw out of the current and then dorothy take the tin woodmans long pole and help push the raft to the land
740,"They were all tired out when they reached the shore at last and stepped off upon the pretty green grass, and they also knew that the stream had carried them a long way past the road of yellow brick that led to the Emerald City.",they be all tire out when they reach the shore at last and step off upon the pretty green grass and they also know that the stream have carry them a long way past the road of yellow brick that lead to the emerald city
741,What shall we do now?,what shall we do now
742,"asked the Tin Woodman, as the Lion lay down on the grass to let the sun dry him.",ask the tin woodman a the lion lie down on the grass to let the sun dry him
743,"We must get back to the road, in some way, said Dorothy.",we must get back to the road in some way say dorothy
744,"The best plan will be to walk along the riverbank until we come to the road again, remarked the Lion.",the well plan will be to walk along the riverbank until we come to the road again remark the lion
745,"So, when they were rested, Dorothy picked up her basket and they started along the grassy bank, to the road from which the river had carried them.",so when they be rest dorothy pick up her basket and they start along the grassy bank to the road from which the river have carry them
746,"It was a lovely country, with plenty of flowers and fruit trees and sunshine to cheer them, and had they not felt so sorry for the poor Scarecrow, they could have been very happy.",it be a lovely country with plenty of flower and fruit tree and sunshine to cheer them and have they not feel so sorry for the poor scarecrow they can have be very happy
747,"They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time the Tin Woodman cried out: Look!",they walk along a fast a they can dorothy only stop once to pick a beautiful flower and after a time the tin woodman cry out look
748,"Then they all looked at the river and saw the Scarecrow perched upon his pole in the middle of the water, looking very lonely and sad.",then they all look at the river and see the scarecrow perch upon his pole in the middle of the water look very lonely and sad
749,What can we do to save him?,what can we do to save him
750,asked Dorothy.,ask dorothy
751,"The Lion and the Woodman both shook their heads, for they did not know.",the lion and the woodman both shake their head for they do not know
752,"So they sat down upon the bank and gazed wistfully at the Scarecrow until a Stork flew by, who, upon seeing them, stopped to rest at the waters edge.",so they sit down upon the bank and gaze wistfully at the scarecrow until a stork fly by who upon see them stop to rest at the water edge
753,Who are you and where are you going?,who be you and where be you go
754,asked the Stork.,ask the stork
755,"I am Dorothy, answered the girl, and these are my friends, the Tin Woodman and the Cowardly Lion; and we are going to the Emerald City.",i be dorothy answer the girl and this be my friend the tin woodman and the cowardly lion and we be go to the emerald city
